user_id,method,tide,tlx
27,NoInstructions,HighTide,7
27,NoInstructions,HighTide,7
27,NoInstructions,HighTide,7
27,NoInstructions,HighTide,5
27,Imitation,HighTide,6
27,Imitation,HighTide,6
27,Imitation,HighTide,6
27,Imitation,HighTide,6
27,Imitation,HighTide,6
27,Imitation,HighTide,5
27,Imitation,HighTide,5
27,Imitation,HighTide,5
27,Imitation,HighTide,6
27,Imitation,HighTide,6
27,Imitation,HighTide,6
27,Imitation,HighTide,6
27,Imitation,HighTide,6
27,Imitation,HighTide,6
27,Imitation,HighTide,6
27,Imitation,HighTide,6
27,Imitation,HighTide,6
27,Imitation,HighTide,4
27,Gamification,HighTide,5
27,Gamification,HighTide,5
27,Gamification,HighTide,5
27,Gamification,HighTide,3
27,Gamification,HighTide,6
27,Gamification,HighTide,4
27,Gamification,HighTide,6
27,Gamification,HighTide,4
27,Gamification,HighTide,5
27,Gamification,HighTide,3
27,Gamification,HighTide,5
27,Gamification,HighTide,6
27,Gamification,HighTide,5
27,Gamification,HighTide,6
27,Gamification,HighTide,6
27,Gamification,HighTide,5
27,Gamification,HighTide,6
27,Gamification,HighTide,4
28,NoInstructions,LowTide,7
28,NoInstructions,LowTide,7
28,NoInstructions,LowTide,3
28,NoInstructions,LowTide,3
28,NoInstructions,LowTide,7
28,NoInstructions,LowTide,7
28,NoInstructions,LowTide,6
28,NoInstructions,LowTide,7
28,NoInstructions,LowTide,4
28,NoInstructions,LowTide,7
28,NoInstructions,LowTide,6
28,NoInstructions,LowTide,3
28,NoInstructions,LowTide,4
28,NoInstructions,LowTide,6
28,NoInstructions,LowTide,7
28,NoInstructions,LowTide,6
28,NoInstructions,LowTide,6
28,NoInstructions,LowTide,7
28,Imitation,LowTide,7
28,Imitation,LowTide,5
28,Imitation,LowTide,6
28,Imitation,LowTide,6
28,Imitation,LowTide,5
28,Imitation,LowTide,6
28,Imitation,LowTide,3
28,Imitation,LowTide,6
28,Imitation,LowTide,6
28,Imitation,LowTide,7
28,Imitation,LowTide,6
28,Imitation,LowTide,6
28,Imitation,LowTide,6
28,Imitation,LowTide,4
28,Imitation,LowTide,6
28,Imitation,LowTide,6
28,Imitation,LowTide,4
28,Imitation,LowTide,7
28,Gamification,LowTide,6
28,Gamification,LowTide,6
28,Gamification,LowTide,2
28,Gamification,LowTide,3
28,Gamification,LowTide,7
28,Gamification,LowTide,6
28,Gamification,LowTide,6
28,Gamification,LowTide,6
28,Gamification,LowTide,3
28,Gamification,LowTide,6
28,Gamification,LowTide,6
28,Gamification,LowTide,3
28,Gamification,LowTide,6
28,Gamification,LowTide,6
28,Gamification,LowTide,7
28,Gamification,LowTide,5
28,Gamification,LowTide,6
28,Gamification,LowTide,7
28,NoInstructions,HighTide,7
28,NoInstructions,HighTide,6
28,NoInstructions,HighTide,7
28,NoInstructions,HighTide,7
28,NoInstructions,HighTide,7
28,NoInstructions,HighTide,7
28,NoInstructions,HighTide,4
28,NoInstructions,HighTide,6
28,NoInstructions,HighTide,7
28,NoInstructions,HighTide,7
28,NoInstructions,HighTide,4
28,NoInstructions,HighTide,7
28,NoInstructions,HighTide,7
28,NoInstructions,HighTide,4
28,NoInstructions,HighTide,6
28,NoInstructions,HighTide,7
28,NoInstructions,HighTide,5
28,NoInstructions,HighTide,7
28,Imitation,HighTide,3
28,Imitation,HighTide,4
28,Imitation,HighTide,3
28,Imitation,HighTide,3
28,Imitation,HighTide,7
28,Imitation,HighTide,4
28,Imitation,HighTide,3
28,Imitation,HighTide,4
28,Imitation,HighTide,5
28,Imitation,HighTide,3
28,Imitation,HighTide,3
28,Imitation,HighTide,2
28,Imitation,HighTide,5
28,Imitation,HighTide,2
28,Imitation,HighTide,4
28,Imitation,HighTide,3
28,Imitation,HighTide,3
28,Imitation,HighTide,3
28,Gamification,HighTide,6
28,Gamification,HighTide,6
28,Gamification,HighTide,6
28,Gamification,HighTide,6
28,Gamification,HighTide,3
28,Gamification,HighTide,6
28,Gamification,HighTide,4
28,Gamification,HighTide,6
28,Gamification,HighTide,6
28,Gamification,HighTide,6
28,Gamification,HighTide,6
28,Gamification,HighTide,6
28,Gamification,HighTide,2
28,Gamification,HighTide,4
28,Gamification,HighTide,5
28,Gamification,HighTide,6
28,Gamification,HighTide,4
28,Gamification,HighTide,6
